Entity,Year,"Unemployment rate, ages 25-54,  advanced education","Unemployment rate, ages 25-54,  basic education","Unemployment rate, ages 25-54,  less than basic education","Unemployment rate, ages 25-54,  all levels of education","Unemployment rate, ages 25-54,  intermediate education","Unemployment rate, ages 25-54,  education level not stated"
Sri Lanka,2009,7.099999904632568,2.700000047683716,,,,
Sri Lanka,2010,11.80000019073486,1.700000047683716,,,,
Sri Lanka,2011,5.300000190734863,2,,,,
Sri Lanka,2012,4.300000190734863,1.799999952316284,,,,
Sri Lanka,2013,5.099999904632568,2,,,,
Sri Lanka,2014,4.800000190734863,2.099999904632568,,,,
Swaziland,2016,9.899999618530273,21.39999961853027,,,,
Sweden,1998,4.699999809265137,11.89999961853027,,,,
Sweden,1999,4,10.69999980926514,,,,
Sweden,2000,2.799999952316284,8.199999809265137,,,,
Sweden,2001,2.299999952316284,5.400000095367432,,,,
Sweden,2002,2.799999952316284,5.5,,,,
Sweden,2003,3.799999952316284,5.900000095367432,,,,
Sweden,2004,4.099999904632568,6.900000095367432,,,,
Sweden,2005,4.800000190734863,9.899999618530273,,,,
Sweden,2006,4.5,9.300000190734863,,,,
Sweden,2007,3.599999904632568,8.399999618530273,,,,
Sweden,2008,3.299999952316284,8.800000190734863,,,,
Sweden,2009,4.599999904632568,12.69999980926514,,,,
Sweden,2010,4.699999809265137,13.80000019073486,,,,
Sweden,2011,4.199999809265137,13.69999980926514,,,,
Sweden,2012,4.199999809265137,14.69999980926514,,,,
Sweden,2013,4.199999809265137,16.29999923706055,,,,
Sweden,2014,4.099999904632568,17.29999923706055,,,,
Sweden,2015,4.199999809265137,17.20000076293945,,,,
Sweden,2016,3.900000095367432,17.29999923706055,,,,
Sweden,2017,4,17.10000038146973,,,,
Switzerland,1998,2.799999952316284,5.599999904632568,,,,
Switzerland,1999,1.899999976158142,5,,,,
Switzerland,2000,1.299999952316284,4.300000190734863,,,,
Switzerland,2001,1.299999952316284,3.900000095367432,,,,
Switzerland,2002,2.200000047683716,4.599999904632568,,,,
Switzerland,2003,3.099999904632568,6.5,,,,
Switzerland,2004,2.900000095367432,7.5,,,,
Switzerland,2005,2.799999952316284,7.599999904632568,,,,
Switzerland,2006,2.299999952316284,8.100000381469727,,,,
Switzerland,2007,2.200000047683716,7.300000190734863,,,,
Switzerland,2008,1.899999976158142,6.599999904632568,,,,
Switzerland,2009,2.799999952316284,7.900000095367432,,,,
Switzerland,2010,3.200000047683716,8.899999618530273,,,,
Switzerland,2011,3,8.800000190734863,,,,
Switzerland,2012,3.099999904632568,8.800000190734863,,,,
Switzerland,2013,3.5,9.699999809265137,,,,
Switzerland,2014,3.599999904632568,10.10000038146973,,,,
Switzerland,2015,3.5,9.300000190734863,,,,
Switzerland,2016,3.400000095367432,10.39999961853027,,,,
Switzerland,2017,3.900000095367432,9.100000381469727,,,,
Tajikistan,2009,4.099999904632568,4,,,,
Tanzania,2001,,4.599999904632568,,,,
Tanzania,2006,3,4.800000190734863,,,,
Tanzania,2011,4.5,2.299999952316284,,,,
Tanzania,2013,5.199999809265137,2.099999904632568,,,,
Tanzania,2014,3.900000095367432,3.700000047683716,,,,
Thailand,2010,1,.300000011920929,,,,
Thailand,2011,1.100000023841858,.2000000029802322,,,,
Thailand,2012,.6000000238418579,.300000011920929,,,,
Thailand,2013,.699999988079071,.2000000029802322,,,,
Thailand,2014,.6000000238418579,.2000000029802322,,,,
Thailand,2015,.699999988079071,.300000011920929,,,,
Thailand,2016,.699999988079071,.300000011920929,,,,
Timor,2010,,2.299999952316284,,,,
Timor,2013,,12.5,,,,
Togo,2011,5.599999904632568,2.400000095367432,,,,
Trinidad and Tobago,2010,1.5,4.400000095367432,,,,
Trinidad and Tobago,2011,,3.599999904632568,,,,
Trinidad and Tobago,2012,1.600000023841858,4.699999809265137,,,,
Trinidad and Tobago,2013,1.5,3.200000047683716,,,,
Trinidad and Tobago,2014,1.100000023841858,2.799999952316284,,,,
Trinidad and Tobago,2015,1.399999976158142,3,,,,
Trinidad and Tobago,2016,1.899999976158142,4.300000190734863,,,,
Tunisia,2005,12,10.89999961853027,,,,
Tunisia,2006,14.80000019073486,10.10000038146973,,,,
Tunisia,2007,15.69999980926514,8.600000381469727,,,,
Tunisia,2008,17.5,7.900000095367432,,,,
Tunisia,2009,20.70000076293945,7.800000190734863,,,,
Tunisia,2010,20,7.400000095367432,,,,
Tunisia,2011,26.29999923706055,9.5,,,,
Tunisia,2012,23.5,9.600000381469727,,,,
Tunisia,2013,28.10000038146973,8,,,,
Turkey,2006,5.900000095367432,7.699999809265137,,,,
Turkey,2007,6.099999904632568,7.599999904632568,,,,
Turkey,2008,6.599999904632568,8.800000190734863,,,,
Turkey,2009,8.300000190734863,11.69999980926514,,,,
Turkey,2010,7.199999809265137,9.800000190734863,,,,
Turkey,2011,7,7.800000190734863,,,,
Turkey,2012,6.800000190734863,7.099999904632568,,,,
Turkey,2013,7.099999904632568,7.599999904632568,,,,
Turkey,2014,8.300000190734863,8.600000381469727,,,,
Turkey,2015,8.399999618530273,9.100000381469727,,,,
Turkey,2016,9.399999618530273,9.600000381469727,,,,
Turkey,2017,9.600000381469727,9.199999809265137,,,,
Uganda,2012,6.300000190734863,2.900000095367432,,,,
Ukraine,2011,6.199999809265137,8.5,,,,
Ukraine,2012,6,8.5,,,,
Ukraine,2013,6.099999904632568,9.300000190734863,,,,
Ukraine,2014,7,16.29999923706055,,,,
Ukraine,2015,7.300000190734863,14.39999961853027,,,,
Ukraine,2016,7.300000190734863,9.699999809265137,,,,
United Arab Emirates,2017,3.400000095367432,.800000011920929,,,,
United Kingdom,1999,2.599999904632568,7.800000190734863,,,,
United Kingdom,2000,2,7.099999904632568,,,,
United Kingdom,2001,2,6.300000190734863,,,,
United Kingdom,2002,2.400000095367432,6.599999904632568,,,,
United Kingdom,2003,2.299999952316284,5.699999809265137,,,,
United Kingdom,2004,2.200000047683716,5.699999809265137,,,,
United Kingdom,2005,2.099999904632568,5.599999904632568,,,,
United Kingdom,2006,2.299999952316284,6.699999809265137,,,,
United Kingdom,2007,2.099999904632568,6.599999904632568,,,,
United Kingdom,2008,2.299999952316284,7.400000095367432,,,,
United Kingdom,2009,3.200000047683716,10.39999961853027,,,,
United Kingdom,2010,3.299999952316284,11.60000038146973,,,,
United Kingdom,2011,3.700000047683716,11.60000038146973,,,,
United Kingdom,2012,3.700000047683716,11.10000038146973,,,,
United Kingdom,2013,3.299999952316284,11.39999961853027,,,,
United Kingdom,2014,2.599999904632568,9.199999809265137,,,,
United Kingdom,2015,2.5,8,,,,
United Kingdom,2016,2.5,6.599999904632568,,,,
United Kingdom,2017,2.299999952316284,5.699999809265137,,,,
United States,1994,2.799999952316284,10.89999961853027,,,,
United States,1995,2.599999904632568,10.39999961853027,,,,
United States,1996,2.5,9.600000381469727,,,,
United States,1997,2.200000047683716,8.199999809265137,,,,
United States,1998,1.899999976158142,7.5,,,,
United States,1999,1.899999976158142,7.400000095367432,,,,
United States,2000,1.799999952316284,6.699999809265137,,,,
United States,2001,2.400000095367432,7.699999809265137,,,,
United States,2002,3.200000047683716,8.300000190734863,,,,
United States,2003,3.200000047683716,8.800000190734863,,,,
United States,2004,2.900000095367432,8,,,,
United States,2005,2.5,6.800000190734863,,,,
United States,2006,2.200000047683716,6.400000095367432,,,,
United States,2007,2.200000047683716,6.199999809265137,,,,
United States,2008,2.799999952316284,8.699999809265137,,,,
United States,2009,5.099999904632568,13.80000019073486,,,,
United States,2010,5.199999809265137,13.89999961853027,,,,
United States,2011,4.699999809265137,12,,,,
United States,2012,4.400000095367432,11.19999980926514,,,,
United States,2013,4,9.199999809265137,,,,
United States,2014,3.299999952316284,7.199999809265137,,,,
United States,2015,2.700000047683716,6.199999809265137,,,,
United States,2016,2.599999904632568,6.099999904632568,,,,
United States,2017,2.400000095367432,5.400000095367432,,,,
Uruguay,2004,3.299999952316284,11,,,,
Uruguay,2005,3.099999904632568,10.69999980926514,,,,
Uruguay,2006,3.099999904632568,9,,,,
Uruguay,2007,2.799999952316284,7.800000190734863,,,,
Uruguay,2008,3.400000095367432,6.300000190734863,,,,
Uruguay,2009,2.099999904632568,6.900000095367432,,,,
Uruguay,2010,1.799999952316284,5.800000190734863,,,,
Uruguay,2011,1.799999952316284,4.900000095367432,,,,
Uruguay,2012,1.899999976158142,5.199999809265137,,,,
Uruguay,2013,1.899999976158142,4.900000095367432,,,,
Uruguay,2014,1.600000023841858,5.400000095367432,,,,
Uruguay,2015,2.099999904632568,5.800000190734863,,,,
Uruguay,2016,2.299999952316284,6.099999904632568,,,,
Uruguay,2017,2.400000095367432,6.300000190734863,,,,
Venezuela,2009,6.800000190734863,6.300000190734863,,,,
Venezuela,2010,7.599999904632568,6.699999809265137,,,,
Venezuela,2011,7.699999809265137,5.5,,,,
Venezuela,2012,7.199999809265137,5.199999809265137,,,,
Vietnam,2010,1,.5,,,,
Vietnam,2011,1,.4000000059604645,,,,
Vietnam,2012,1.200000047683716,.4000000059604645,,,,
Vietnam,2013,1.600000023841858,.5,,,,
Vietnam,2014,1.600000023841858,.5,,,,
Vietnam,2015,2,.8999999761581421,,,,
Vietnam,2016,2.299999952316284,.800000011920929,,,,
Vietnam,2017,2,.800000011920929,,,,
Yemen,2010,11.10000038146973,8.899999618530273,,,,
Yemen,2014,13.89999961853027,7.699999809265137,,,,
Zimbabwe,2011,5,4.5,,,,
